,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0: 00,,,,,0 ,,,,,,,0 ,,,,,,2 ,,,,6 ,,,0 ,,,,0 ,,,,0 ,,,4 ,,,,,,4 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1: 00,,,,,0 ,,,,,,,0 ,,,,,,2 ,,,,2 ,,,0 ,,,,0 ,,,,0 ,,,2 ,,,,,,2 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2: 00,,,,,0 ,,,,,,,0 ,,,,,,0 ,,,,1 ,,,0 ,,,,0 ,,,,0 ,,,1 ,,,,,,1 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3: 00,,,,,0 ,,,,,,,0 ,,,,,,5 ,,,,4 ,,,0 ,,,,0 ,,,,0 ,,,5 ,,,,,,5 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4: 00,,,,,0 ,,,,,,,0 ,,,,,,3 ,,,,6 ,,,0 ,,,,0 ,,,,0 ,,,5 ,,,,,,5 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,5: 00,,,,,0 ,,,,,,,0 ,,,,,,42 ,,,,36 ,,,0 ,,,,0 ,,,,0 ,,,39 ,,,,,,39 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,6: 00,,,,,0 ,,,,,,,0 ,,,,,,76 ,,,,69 ,,,0 ,,,,0 ,,,,0 ,,,73 ,,,,,,73 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7: 00,,,,,0 ,,,,,,,0 ,,,,,,212 ,,,,203 ,,,0 ,,,,0 ,,,,0 ,,,208 ,,,,,,208 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,8: 00,,,,,0 ,,,,,,,0 ,,,,,,108 ,,,,132 ,,,0 ,,,,0 ,,,,0 ,,,120 ,,,,,,120 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,9: 00,,,,,0 ,,,,,,,0 ,,,,,,101 ,,,,90 ,,,0 ,,,,0 ,,,,0 ,,,96 ,,,,,,96 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,10: 00,,,,,0 ,,,,,,,0 ,,,,,,68 ,,,,72 ,,,0 ,,,,0 ,,,,0 ,,,70 ,,,,,,70 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,11: 00,,,,,0 ,,,,,,,0 ,,,,,,79 ,,,,73 ,,,0 ,,,,0 ,,,,0 ,,,76 ,,,,,,76 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,12: 00,,,,,0 ,,,,,,,0 ,,,,,,90 ,,,,80 ,,,0 ,,,,0 ,,,,0 ,,,85 ,,,,,,85 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,13: 00,,,,,0 ,,,,,,,0 ,,,,,,56 ,,,,72 ,,,0 ,,,,0 ,,,,0 ,,,64 ,,,,,,64 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,14: 00,,,,,0 ,,,,,,,0 ,,,,,,152 ,,,,141 ,,,0 ,,,,0 ,,,,0 ,,,147 ,,,,,,147 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,15: 00,,,,,0 ,,,,,,,0 ,,,,,,82 ,,,,89 ,,,0 ,,,,0 ,,,,0 ,,,86 ,,,,,,86 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,16: 00,,,,,0 ,,,,,,,0 ,,,,,,65 ,,,,75 ,,,0 ,,,,0 ,,,,0 ,,,70 ,,,,,,70 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,17: 00,,,,,0 ,,,,,,,0 ,,,,,,72 ,,,,111 ,,,0 ,,,,0 ,,,,0 ,,,92 ,,,,,,92 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,18: 00,,,,,0 ,,,,,,,0 ,,,,,,67 ,,,,76 ,,,0 ,,,,0 ,,,,0 ,,,72 ,,,,,,72 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19: 00,,,,,0 ,,,,,,,0 ,,,,,,87 ,,,,47 ,,,0 ,,,,0 ,,,,0 ,,,67 ,,,,,,67 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,20: 00,,,,,0 ,,,,,,,0 ,,,,,,34 ,,,,41 ,,,0 ,,,,0 ,,,,0 ,,,38 ,,,,,,38 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,21: 00,,,,,0 ,,,,,,,0 ,,,,,,22 ,,,,27 ,,,0 ,,,,0 ,,,,0 ,,,25 ,,,,,,25 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,22: 00,,,,,0 ,,,,,,,0 ,,,,,,13 ,,,,7 ,,,0 ,,,,0 ,,,,0 ,,,10 ,,,,,,10 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23: 00,,,,,0 ,,,,,,,0 ,,,,,,9 ,,,,11 ,,,0 ,,,,0 ,,,,0 ,,,10 ,,,,,,10 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Total :,,,,,,,0 ,,,,,,0 ,,,,,"1,447 ",,,"1,471 ",,,,0 ,,,,0 ,,,,0 ,,,"1,460 ",,,,,,"1,460 ",,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AMPeak Period HR. ,,,,,,,,,,,,,,,,,,,7:00,,,7:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6AM to 12PM CT. ,,,,,,,,,,,,,,,,,,,212 ,,,203 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PMPeak Period HR.,,,,,,,,,,,,,,,,,,,14:00,,,,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12PM to 6PM CT. ,,,,,,,,,,,,,,,,,,,152 ,,,,141 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date:  6/7/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,*** Summary of Total Report ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Beginning Hour ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Sun,,,,,,Mon,,,,,,,Tue,,,,Wed,,,Thu,,,,,Fri,,,Sat,,,,,Daily Avg,,,,Weekday Avg,,,Weekend Avg,,,,,
,,,0: 00,,,,0 ,,,,,,0 ,,,,,,,6 ,,,,12 ,,,,0 ,,,,,0 ,,,,0 ,,,,,9 ,,,,9 ,,,0 ,,,
,,,1: 00,,,,0 ,,,,,,0 ,,,,,,,3 ,,,,7 ,,,,0 ,,,,,0 ,,,,0 ,,,,,5 ,,,,5 ,,,0 ,,,
,,,2: 00,,,,0 ,,,,,,0 ,,,,,,,0 ,,,,2 ,,,,0 ,,,,,0 ,,,,0 ,,,,,2 ,,,,2 ,,,0 ,,,
,,,3: 00,,,,0 ,,,,,,0 ,,,,,,,6 ,,,,5 ,,,,0 ,,,,,0 ,,,,0 ,,,,,6 ,,,,6 ,,,0 ,,,
,,,4: 00,,,,0 ,,,,,,0 ,,,,,,,4 ,,,,7 ,,,,0 ,,,,,0 ,,,,0 ,,,,,6 ,,,,6 ,,,0 ,,,
,,,5: 00,,,,0 ,,,,,,0 ,,,,,,,48 ,,,,43 ,,,,0 ,,,,,0 ,,,,0 ,,,,,46 ,,,,46 ,,,0 ,,,
,,,6: 00,,,,0 ,,,,,,0 ,,,,,,,96 ,,,,92 ,,,,0 ,,,,,0 ,,,,0 ,,,,,94 ,,,,94 ,,,0 ,,,
,,,7: 00,,,,0 ,,,,,,0 ,,,,,,,325 ,,,,303 ,,,,0 ,,,,,0 ,,,,0 ,,,,,314 ,,,,314 ,,,0 ,,,
,,,8: 00,,,,0 ,,,,,,0 ,,,,,,,154 ,,,,172 ,,,,0 ,,,,,0 ,,,,0 ,,,,,163 ,,,,163 ,,,0 ,,,
,,,9: 00,,,,0 ,,,,,,0 ,,,,,,,166 ,,,,166 ,,,,0 ,,,,,0 ,,,,0 ,,,,,166 ,,,,166 ,,,0 ,,,
,,,10: 00,,,,0 ,,,,,,0 ,,,,,,,130 ,,,,132 ,,,,0 ,,,,,0 ,,,,0 ,,,,,131 ,,,,131 ,,,0 ,,,
,,,11: 00,,,,0 ,,,,,,0 ,,,,,,,144 ,,,,157 ,,,,0 ,,,,,0 ,,,,0 ,,,,,151 ,,,,151 ,,,0 ,,,
,,,12: 00,,,,0 ,,,,,,0 ,,,,,,,167 ,,,,152 ,,,,0 ,,,,,0 ,,,,0 ,,,,,160 ,,,,160 ,,,0 ,,,
,,,13: 00,,,,0 ,,,,,,0 ,,,,,,,128 ,,,,149 ,,,,0 ,,,,,0 ,,,,0 ,,,,,139 ,,,,139 ,,,0 ,,,
,,,14: 00,,,,0 ,,,,,,0 ,,,,,,,262 ,,,,247 ,,,,0 ,,,,,0 ,,,,0 ,,,,,255 ,,,,255 ,,,0 ,,,
,,,15: 00,,,,0 ,,,,,,0 ,,,,,,,179 ,,,,186 ,,,,0 ,,,,,0 ,,,,0 ,,,,,183 ,,,,183 ,,,0 ,,,
,,,16: 00,,,,0 ,,,,,,0 ,,,,,,,184 ,,,,185 ,,,,0 ,,,,,0 ,,,,0 ,,,,,185 ,,,,185 ,,,0 ,,,
,,,17: 00,,,,0 ,,,,,,0 ,,,,,,,198 ,,,,195 ,,,,0 ,,,,,0 ,,,,0 ,,,,,197 ,,,,197 ,,,0 ,,,
,,,18: 00,,,,0 ,,,,,,0 ,,,,,,,150 ,,,,168 ,,,,0 ,,,,,0 ,,,,0 ,,,,,159 ,,,,159 ,,,0 ,,,
,,,19: 00,,,,0 ,,,,,,0 ,,,,,,,146 ,,,,120 ,,,,0 ,,,,,0 ,,,,0 ,,,,,133 ,,,,133 ,,,0 ,,,
,,,20: 00,,,,0 ,,,,,,0 ,,,,,,,97 ,,,,96 ,,,,0 ,,,,,0 ,,,,0 ,,,,,97 ,,,,97 ,,,0 ,,,
,,,21: 00,,,,0 ,,,,,,0 ,,,,,,,60 ,,,,65 ,,,,0 ,,,,,0 ,,,,0 ,,,,,63 ,,,,63 ,,,0 ,,,
,,,22: 00,,,,0 ,,,,,,0 ,,,,,,,26 ,,,,30 ,,,,0 ,,,,,0 ,,,,0 ,,,,,28 ,,,,28 ,,,0 ,,,
,,,23: 00,,,,0 ,,,,,,0 ,,,,,,,18 ,,,,21 ,,,,0 ,,,,,0 ,,,,0 ,,,,,20 ,,,,20 ,,,0 ,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Total:,,,,0 ,,,,,,0 ,,,,,,,,"2,697 ",,,,"2,712 ",,,,0 ,,,,,0 ,,,0 ,,,,,"2,706 ",,,,"2,706 ",,,0 ,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AMPeak Period HR.: ,,,,,,,,,,,,,,,,,,,7:00,,,,7:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6AM to 12PM CT.: ,,,,,,,,,,,,,,,,,,,325 ,,,,303 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PMPeak Period HR.,,,,,,,,,,,,,,,,,,,14:00,,,,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12PM to 6PM CT. ,,,,,,,,,,,,,,,,,,,262 ,,,,247 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
