,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0: 00,,,,,0 ,,,,,,,0 ,,,,,,5 ,,,,5 ,,,0 ,,,,0 ,,,,0 ,,,5 ,,,,,,5 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1: 00,,,,,0 ,,,,,,,0 ,,,,,,1 ,,,,0 ,,,0 ,,,,0 ,,,,0 ,,,1 ,,,,,,1 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2: 00,,,,,0 ,,,,,,,0 ,,,,,,0 ,,,,2 ,,,0 ,,,,0 ,,,,0 ,,,2 ,,,,,,2 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3: 00,,,,,0 ,,,,,,,0 ,,,,,,0 ,,,,2 ,,,0 ,,,,0 ,,,,0 ,,,2 ,,,,,,2 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4: 00,,,,,0 ,,,,,,,0 ,,,,,,2 ,,,,5 ,,,0 ,,,,0 ,,,,0 ,,,4 ,,,,,,4 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,5: 00,,,,,0 ,,,,,,,0 ,,,,,,9 ,,,,11 ,,,0 ,,,,0 ,,,,0 ,,,10 ,,,,,,10 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,6: 00,,,,,0 ,,,,,,,0 ,,,,,,24 ,,,,28 ,,,0 ,,,,0 ,,,,0 ,,,26 ,,,,,,26 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7: 00,,,,,0 ,,,,,,,0 ,,,,,,43 ,,,,49 ,,,0 ,,,,0 ,,,,0 ,,,46 ,,,,,,46 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,8: 00,,,,,0 ,,,,,,,0 ,,,,,,77 ,,,,76 ,,,0 ,,,,0 ,,,,0 ,,,77 ,,,,,,77 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,9: 00,,,,,0 ,,,,,,,0 ,,,,,,38 ,,,,62 ,,,0 ,,,,0 ,,,,0 ,,,50 ,,,,,,50 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,10: 00,,,,,0 ,,,,,,,0 ,,,,,,58 ,,,,56 ,,,0 ,,,,0 ,,,,0 ,,,57 ,,,,,,57 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,11: 00,,,,,0 ,,,,,,,0 ,,,,,,46 ,,,,36 ,,,0 ,,,,0 ,,,,0 ,,,41 ,,,,,,41 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,12: 00,,,,,0 ,,,,,,,0 ,,,,,,64 ,,,,60 ,,,0 ,,,,0 ,,,,0 ,,,62 ,,,,,,62 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,13: 00,,,,,0 ,,,,,,,0 ,,,,,,61 ,,,,41 ,,,0 ,,,,0 ,,,,0 ,,,51 ,,,,,,51 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,14: 00,,,,,0 ,,,,,,,0 ,,,,,,54 ,,,,49 ,,,0 ,,,,0 ,,,,0 ,,,52 ,,,,,,52 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,15: 00,,,,,0 ,,,,,,,0 ,,,,,,58 ,,,,58 ,,,0 ,,,,0 ,,,,0 ,,,58 ,,,,,,58 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,16: 00,,,,,0 ,,,,,,,0 ,,,,,,68 ,,,,84 ,,,0 ,,,,0 ,,,,0 ,,,76 ,,,,,,76 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,17: 00,,,,,0 ,,,,,,,0 ,,,,,,73 ,,,,76 ,,,0 ,,,,0 ,,,,0 ,,,75 ,,,,,,75 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,18: 00,,,,,0 ,,,,,,,0 ,,,,,,48 ,,,,36 ,,,0 ,,,,0 ,,,,0 ,,,42 ,,,,,,42 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19: 00,,,,,0 ,,,,,,,0 ,,,,,,18 ,,,,19 ,,,0 ,,,,0 ,,,,0 ,,,19 ,,,,,,19 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,20: 00,,,,,0 ,,,,,,,0 ,,,,,,18 ,,,,27 ,,,0 ,,,,0 ,,,,0 ,,,23 ,,,,,,23 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,21: 00,,,,,0 ,,,,,,,0 ,,,,,,13 ,,,,18 ,,,0 ,,,,0 ,,,,0 ,,,16 ,,,,,,16 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,22: 00,,,,,0 ,,,,,,,0 ,,,,,,8 ,,,,5 ,,,0 ,,,,0 ,,,,0 ,,,7 ,,,,,,7 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23: 00,,,,,0 ,,,,,,,0 ,,,,,,3 ,,,,9 ,,,0 ,,,,0 ,,,,0 ,,,6 ,,,,,,6 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Total :,,,,,,,0 ,,,,,,0 ,,,,,789 ,,,814 ,,,,0 ,,,,0 ,,,,0 ,,,804 ,,,,,,804 ,,0 ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AMPeak Period HR. ,,,,,,,,,,,,,,,,,,,8:00,,,8:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6AM to 12PM CT. ,,,,,,,,,,,,,,,,,,,77 ,,,76 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PMPeak Period HR.,,,,,,,,,,,,,,,,,,,17:00,,,,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12PM to 6PM CT. ,,,,,,,,,,,,,,,,,,,73 ,,,,84 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date:  7/23/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,*** Summary of Total Report ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Beginning Hour ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Sun,,,,,,Mon,,,,,,,Tue,,,,Wed,,,Thu,,,,,Fri,,,Sat,,,,,Daily Avg,,,,Weekday Avg,,,Weekend Avg,,,,,
,,,0: 00,,,,0 ,,,,,,0 ,,,,,,,8 ,,,,6 ,,,,0 ,,,,,0 ,,,,0 ,,,,,7 ,,,,7 ,,,0 ,,,
,,,1: 00,,,,0 ,,,,,,0 ,,,,,,,3 ,,,,2 ,,,,0 ,,,,,0 ,,,,0 ,,,,,3 ,,,,3 ,,,0 ,,,
,,,2: 00,,,,0 ,,,,,,0 ,,,,,,,1 ,,,,2 ,,,,0 ,,,,,0 ,,,,0 ,,,,,2 ,,,,2 ,,,0 ,,,
,,,3: 00,,,,0 ,,,,,,0 ,,,,,,,1 ,,,,2 ,,,,0 ,,,,,0 ,,,,0 ,,,,,2 ,,,,2 ,,,0 ,,,
,,,4: 00,,,,0 ,,,,,,0 ,,,,,,,2 ,,,,8 ,,,,0 ,,,,,0 ,,,,0 ,,,,,5 ,,,,5 ,,,0 ,,,
,,,5: 00,,,,0 ,,,,,,0 ,,,,,,,10 ,,,,13 ,,,,0 ,,,,,0 ,,,,0 ,,,,,12 ,,,,12 ,,,0 ,,,
,,,6: 00,,,,0 ,,,,,,0 ,,,,,,,34 ,,,,36 ,,,,0 ,,,,,0 ,,,,0 ,,,,,35 ,,,,35 ,,,0 ,,,
,,,7: 00,,,,0 ,,,,,,0 ,,,,,,,77 ,,,,72 ,,,,0 ,,,,,0 ,,,,0 ,,,,,75 ,,,,75 ,,,0 ,,,
,,,8: 00,,,,0 ,,,,,,0 ,,,,,,,106 ,,,,112 ,,,,0 ,,,,,0 ,,,,0 ,,,,,109 ,,,,109 ,,,0 ,,,
,,,9: 00,,,,0 ,,,,,,0 ,,,,,,,61 ,,,,101 ,,,,0 ,,,,,0 ,,,,0 ,,,,,81 ,,,,81 ,,,0 ,,,
,,,10: 00,,,,0 ,,,,,,0 ,,,,,,,101 ,,,,93 ,,,,0 ,,,,,0 ,,,,0 ,,,,,97 ,,,,97 ,,,0 ,,,
,,,11: 00,,,,0 ,,,,,,0 ,,,,,,,77 ,,,,69 ,,,,0 ,,,,,0 ,,,,0 ,,,,,73 ,,,,73 ,,,0 ,,,
,,,12: 00,,,,0 ,,,,,,0 ,,,,,,,117 ,,,,95 ,,,,0 ,,,,,0 ,,,,0 ,,,,,106 ,,,,106 ,,,0 ,,,
,,,13: 00,,,,0 ,,,,,,0 ,,,,,,,105 ,,,,84 ,,,,0 ,,,,,0 ,,,,0 ,,,,,95 ,,,,95 ,,,0 ,,,
,,,14: 00,,,,0 ,,,,,,0 ,,,,,,,113 ,,,,89 ,,,,0 ,,,,,0 ,,,,0 ,,,,,101 ,,,,101 ,,,0 ,,,
,,,15: 00,,,,0 ,,,,,,0 ,,,,,,,99 ,,,,99 ,,,,0 ,,,,,0 ,,,,0 ,,,,,99 ,,,,99 ,,,0 ,,,
,,,16: 00,,,,0 ,,,,,,0 ,,,,,,,112 ,,,,131 ,,,,0 ,,,,,0 ,,,,0 ,,,,,122 ,,,,122 ,,,0 ,,,
,,,17: 00,,,,0 ,,,,,,0 ,,,,,,,122 ,,,,143 ,,,,0 ,,,,,0 ,,,,0 ,,,,,133 ,,,,133 ,,,0 ,,,
,,,18: 00,,,,0 ,,,,,,0 ,,,,,,,88 ,,,,79 ,,,,0 ,,,,,0 ,,,,0 ,,,,,84 ,,,,84 ,,,0 ,,,
,,,19: 00,,,,0 ,,,,,,0 ,,,,,,,45 ,,,,50 ,,,,0 ,,,,,0 ,,,,0 ,,,,,48 ,,,,48 ,,,0 ,,,
,,,20: 00,,,,0 ,,,,,,0 ,,,,,,,34 ,,,,39 ,,,,0 ,,,,,0 ,,,,0 ,,,,,37 ,,,,37 ,,,0 ,,,
,,,21: 00,,,,0 ,,,,,,0 ,,,,,,,29 ,,,,37 ,,,,0 ,,,,,0 ,,,,0 ,,,,,33 ,,,,33 ,,,0 ,,,
,,,22: 00,,,,0 ,,,,,,0 ,,,,,,,21 ,,,,14 ,,,,0 ,,,,,0 ,,,,0 ,,,,,18 ,,,,18 ,,,0 ,,,
,,,23: 00,,,,0 ,,,,,,0 ,,,,,,,12 ,,,,20 ,,,,0 ,,,,,0 ,,,,0 ,,,,,16 ,,,,16 ,,,0 ,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Total:,,,,0 ,,,,,,0 ,,,,,,,,"1,378 ",,,,"1,396 ",,,,0 ,,,,,0 ,,,0 ,,,,,"1,387 ",,,,"1,387 ",,,0 ,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,AMPeak Period HR.: ,,,,,,,,,,,,,,,,,,,8:00,,,,8:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6AM to 12PM CT.: ,,,,,,,,,,,,,,,,,,,106 ,,,,112 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PMPeak Period HR.,,,,,,,,,,,,,,,,,,,17:00,,,,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12PM to 6PM CT. ,,,,,,,,,,,,,,,,,,,122 ,,,,143 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
